Fecha;Compra;Venta
15/11/2024;1110,00;1140,00
14/11/2024;1110,00;1140,00
13/11/2024;1105,00;1135,00
12/11/2024;1105,00;1135,00
11/11/2024;1105,00;1135,00
8/11/2024;1085,00;1115,00
7/11/2024;1105,00;1135,00
6/11/2024;1105,00;1135,00
5/11/2024;1140,00;1170,00
4/11/2024;1160,00;1190,00
1/11/2024;1160,00;1190,00
31/10/2024;1150,00;1180,00
30/10/2024;1165,00;1195,00
29/10/2024;1190,00;1220,00
28/10/2024;1195,00;1225,00
25/10/2024;1185,00;1215,00
24/10/2024;1285,00;1215,00
24/10/2024;1285,00;1215,00
24/10/2024;1200,00;1230,00
23/10/2024;1210,00;1240,00
23/10/2024;1210,00;1240,00
22/10/2024;1215,00;1245,00
21/10/2024;1210,00;1240,00
18/10/2024;1195,00;1225,00
17/10/2024;1190,00;1220,00
16/10/2024;1190,00;1220,00
15/10/2024;1205,00;1235,00
14/10/2024;1160,00;1190,00
10/10/2024;1150,00;1180,00
9/10/2024;1145,00;1175,00
8/10/2024;1145,00;1175,00
7/10/2024;1155,00;1185,00
4/10/2024;1165,00;1195,00
3/10/2024;1175,00;1205,00
2/10/2024;1185,00;1215,00
1/10/2024;1190,00;1220,00
30/9/2024;1205,00;1235,00
27/9/2024;1215,00;1245,00
26/9/2024;1200,00;1230,00
26/9/2024;1190,00;1220,00
26/9/2024;1200,00;1230,00
26/9/2024;1205,00;1235,00
26/9/2024;1205,00;1235,00
26/9/2024;1215,00;1235,00
25/9/2024;1210,00;1240,00
24/9/2024;1215,00;1245,00
23/9/2024;1215,00;1245,00
20/9/2024;1215,00;1245,00
19/9/2024;1210,00;1240,00
18/9/2024;1230,00;1260,00
17/9/2024;1240,00;1270,00
16/9/2024;1245,00;1275,00
13/9/2024;1235,00;1265,00
12/9/2024;1250,00;1280,00
11/9/2024;1255,00;1285,00
10/9/2024;1250,00;1280,00
9/9/2024;1240,00;1270,00
6/9/2024;1230,00;1260,00
5/9/2024;1235,00;1265,00
4/9/2024;1275,00;1305,00
3/9/2024;1280,00;1310,00
2/9/2024;1275,00;1305,00
30/8/2024;1275,00;1305,00
29/8/2024;1285,00;1315,00
28/8/2024;1305,00;1335,00
27/8/2024;1310,00;1340,00
26/8/2024;1320,00;1350,00
23/8/2024;1320,00;1350,00
22/8/2024;1320,00;1350,00
21/8/2024;1325,00;1355,00
20/8/2024;1325,00;1355,00
19/8/2024;1320,00;1350,00
16/8/2024;1315,00;1345,00
15/8/2024;1320,00;1350,00
14/8/2024;1325,00;1355,00
13/8/2024;1330,00;1360,00
12/8/2024;1325,00;1355,00
9/8/2024;1325,00;1355,00
8/8/2024;1345,00;1375,00
7/8/2024;1355,00;1385,00
6/8/2024;1345,00;1375,00
5/8/2024;1360,00;1390,00
2/8/2024;1365,00;1395,00
1/8/2024;1350,00;1380,00
31/7/2024;1340,00;1370,00
30/7/2024;1355,00;1385,00
29/7/2024;1390,00;1415,00
26/7/2024;1405,00;1435,00
25/7/2024;1415,00;1445,00
24/7/2024;1420,00;1450,00
23/7/2024;1415,00;1445,00
22/7/2024;1410,00;1440,00
19/7/2024;1415,00;1445,00
18/7/2024;1425,00;1455,00
17/7/2024;1425,00;1455,00
16/7/2024;1375,00;1405,00
15/7/2024;1385,00;1415,00
12/7/2024;1470,00;1500,00
11/7/2024;1435,00;1465,00
10/7/2024;1420,00;1450,00
8/7/2024;1410,00;1440,00
5/7/2024;1390,00;1420,00
4/7/2024;1375,00;1405,00
3/7/2024;1375,00;1405,00
2/7/2024;1400,00;1430,00
1/7/2024;1375,00;1405,00
28/6/2024;1335,00;1365,00
27/6/2024;1325,00;1355,00
26/6/2024;1345,00;1365,00
25/6/2024;1335,00;1365,00
24/6/2024;1300,00;1330,00
19/6/2024;1270,00;1300,00
18/6/2024;1275,00;1305,00
14/6/2024;1250,00;1280,00
14/6/2024;1215,00;1245,00
13/6/2024;1215,00;1245,00
12/6/2024;1255,00;1285,00
11/6/2024;1265,00;1295,00
10/6/2024;1250,00;1280,00
7/6/2024;1235,00;1265,00
6/6/2024;1220,00;1250,00
5/6/2024;1220,00;1250,00
4/6/2024;1235,00;1265,00
3/6/2024;1205,00;1235,00
31/5/2024;1195,00;1225,00
30/5/2024;1200,00;1230,00
29/5/2024;1200,00;1230,00
28/5/2024;1180,00;1210,00
27/5/2024;1175,00;1205,00
24/5/2024;1190,00;1220,00
23/5/2024;1250,00;1280,00
22/5/2024;1245,00;1275,00
21/5/2024;1200,00;1230,00
20/5/2024;1150,00;1180,00
17/5/2024;1090,00;1120,00
17/5/2024;1070,00;1100,00
17/5/2024;1075,00;1105,00
16/5/2024;1070,00;1100,00
15/5/2024;1070,00;1100,00
14/5/2024;1070,00;1070,00
13/5/2024;1015,00;1045,00
10/5/2024;1010,00;1040,00
9/5/2024;1015,00;1045,00
8/5/2024;1010,00;1040,00
7/5/2024;1010,00;1040,00
6/5/2024;1015,00;1045,00
3/5/2024;1010,00;1040,00
2/5/2024;1010,00;1040,00
30/4/2024;1010,00;1040,00
29/4/2024;1015,00;1045,00
26/4/2024;1025,00;1055,00
25/4/2024;1025,00;1055,00
24/4/2024;1005,00;1035,00
23/4/2024;1000,00;1030,00
22/4/2024;1005,00;1035,00
19/4/2024;985,00;1015,00
18/4/2024;995,00;1025,00
17/4/2024;1000,00;1030,00
16/4/2024;1005,00;1035,00
15/4/2024;985,00;1015,00
12/4/2024;975,00;1005,00
11/4/2024;970,00;1000,00
10/4/2024;970,00;1000,00
9/4/2024;970,00;1000,00
8/4/2024;955,00;985,00
5/4/2024;955,00;985,00
4/4/2024;970,00;1000,00
3/4/2024;975,00;1005,00
27/3/2024;980,00;1010,00
26/3/2024;985,00;1015,00
26/3/2024;985,00;1015,00
26/3/2024;990,00;1020,00
25/3/2024;990,00;1020,00
25/3/2024;990,00;1020,00
25/3/2024;990,00;1020,00
25/3/2024;990,00;1020,00
22/3/2024;990,00;1020,00
22/3/2024;990,00;1020,00
22/3/2024;1000,00;1020,00
21/3/2024;1000,00;1030,00
21/3/2024;1000,00;1030,00
21/3/2024;1000,00;1030,00
21/3/2024;995,00;1025,00
21/3/2024;1000,00;1030,00
21/3/2024;1000,00;1030,00
20/3/2024;1000,00;1030,00
20/3/2024;1005,00;1035,00
20/3/2024;1005,00;1035,00
20/3/2024;1000,00;1030,00
20/3/2024;1005,00;1035,00
19/3/2024;1005,00;1035,00
19/3/2024;1005,00;1035,00
19/3/2024;1000,00;1030,00
19/3/2024;1000,00;1030,00
19/3/2024;995,00;1025,00
19/3/2024;995,00;1025,00
18/3/2024;995,00;1025,00
18/3/2024;995,00;1025,00
18/3/2024;985,00;1015,00
18/3/2024;995,00;1025,00
15/3/2024;995,00;1025,00
15/3/2024;995,00;1025,00
15/3/2024;990,00;1020,00
15/3/2024;1000,00;1025,00
15/3/2024;1000,00;1025,00
15/3/2024;1000,00;1030,00
15/3/2024;995,00;1025,00
14/3/2024;995,00;1025,00
14/3/2024;1005,00;1035,00
14/3/2024;1000,00;1030,00
14/3/2024;1000,00;1030,00
14/3/2024;1005,00;1035,00
13/3/2024;1005,00;1035,00
13/3/2024;1005,00;1035,00
13/3/2024;1000,00;1030,00
13/3/2024;1010,00;1030,00
13/3/2024;1005,00;1030,00
13/3/2024;1005,00;1035,00
13/3/2024;1015,00;1035,00
13/3/2024;990,00;1020,00
12/3/2024;990,00;1020,00
12/3/2024;990,00;1020,00
12/3/2024;990,00;1020,00
12/3/2024;990,00;1020,00
12/3/2024;975,00;1005,00
12/3/2024;975,00;1005,00
11/3/2024;975,00;1005,00
11/3/2024;960,00;990,00
11/3/2024;960,00;990,00
11/3/2024;960,00;990,00
11/3/2024;965,00;995,00
11/3/2024;965,00;995,00
8/3/2024;965,00;995,00
8/3/2024;965,00;995,00
8/3/2024;955,00;985,00
8/3/2024;955,00;985,00
8/3/2024;960,00;990,00
8/3/2024;955,00;985,00
8/3/2024;955,00;985,00
7/3/2024;955,00;985,00
7/3/2024;955,00;985,00
7/3/2024;955,00;985,00
7/3/2024;950,00;980,00
7/3/2024;955,00;985,00
7/3/2024;960,00;990,00
6/3/2024;960,00;990,00
6/3/2024;960,00;990,00
6/3/2024;965,00;995,00
6/3/2024;965,00;990,00
6/3/2024;965,00;995,00
6/3/2024;975,00;1005,00
6/3/2024;980,00;1010,00
6/3/2024;980,00;1010,00
5/3/2024;980,00;1010,00
5/3/2024;980,00;1010,00
5/3/2024;980,00;1010,00
5/3/2024;985,00;1005,00
5/3/2024;985,00;1015,00
5/3/2024;985,00;1015,00
4/3/2024;985,00;1015,00
4/3/2024;985,00;1015,00
4/3/2024;990,00;1020,00
4/3/2024;1005,00;1035,00
4/3/2024;1010,00;1040,00
4/3/2024;1020,00;1050,00
1/3/2024;1020,00;1050,00
1/3/2024;1015,00;1045,00
1/3/2024;1010,00;1040,00
1/3/2024;1005,00;1035,00
1/3/2024;980,00;1010,00
1/3/2024;975,00;1005,00
1/3/2024;975,00;1005,00
1/3/2024;980,00;1010,00
1/3/2024;1000,00;1030,00
29/2/2024;1000,00;1030,00
29/2/2024;1000,00;1030,00
29/2/2024;1000,00;1030,00
29/2/2024;1000,00;1030,00
29/2/2024;1005,00;1035,00
29/2/2024;1015,00;1045,00
28/2/2024;1015,00;1045,00
27/2/2024;1045,00;1070,00
26/2/2024;1050,00;1080,00
23/2/2024;1055,00;1085,00
22/2/2024;1055,00;1085,00
21/2/2024;1085,00;1115,00
20/2/2024;1085,00;1115,00
19/2/2024;1070,00;1110,00
16/2/2024;1065,00;1095,00
15/2/2024;1045,00;1075,00
14/2/2024;1075,00;1105,00
9/2/2024;1115,00;1145,00
8/2/2024;1115,00;1145,00
7/2/2024;1140,00;1170,00
6/2/2024;1115,00;1145,00
5/2/2024;1130,00;1160,00
2/2/2024;1145,00;1175,00
1/2/2024;1165,00;1195,00
31/1/2024;1145,00;1195,00
30/1/2024;1165,00;1215,00
29/1/2024;1175,00;1225,00
26/1/2024;1170,00;1220,00
26/1/2024;1195,00;1245,00
26/1/2024;1195,00;1245,00
25/1/2024;1195,00;1245,00
24/1/2024;1205,00;1255,00
23/1/2024;1205,00;1255,00
22/1/2024;1185,00;1235,00
19/1/2024;1170,00;1220,00
18/1/2024;1190,00;1240,00
18/1/2024;1175,00;1225,00
17/1/2024;1175,00;1225,00
16/1/2024;1130,00;1180,00
15/1/2024;1080,00;1130,00
12/1/2024;1070,00;1120,00
11/1/2024;1070,00;1120,00
10/1/2024;1100,00;1150,00
9/1/2024;1070,00;1120,00
8/1/2024;1000,00;1050,00
5/1/2024;975,00;1025,00
4/1/2024;970,00;1020,00
3/1/2024;955,00;1005,00
2/1/2024;955,00;1005,00
29/12/2023;975,00;1025,00
28/12/2023;950,00;1000,00
27/12/2023;950,00;1000,00
26/12/2023;945,00;995,00
22/12/2023;945,00;995,00
21/12/2023;940,00;990,00
20/12/2023;945,00;995,00
19/12/2023;945,00;995,00
18/12/2023;935,00;985,00
15/12/2023;920,00;970,00
14/12/2023;940,00;990,00
13/12/2023;1020,00;1070,00
12/12/2023;1020,00;1070,00
11/12/2023;950,00;1000,00
7/12/2023;940,00;990,00
6/12/2023;905,00;955,00
5/12/2023;860,00;910,00
4/12/2023;880,00;930,00
1/12/2023;905,00;955,00
30/11/2023;855,00;905,00
29/11/2023;875,00;925,00
28/11/2023;895,00;945,00
27/11/2023;940,00;990,00
24/11/2023;945,00;995,00
23/11/2023;995,00;1045,00
22/11/2023;1030,00;1080,00
21/11/2023;1025,00;1075,00
17/11/2023;900,00;950,00
16/11/2023;900,00;950,00
15/11/2023;920,00;970,00
14/11/2023;875,00;925,00
13/11/2023;875,00;925,00
10/11/2023;910,00;960,00
9/11/2023;900,00;950,00
8/11/2023;840,00;890,00
7/11/2023;840,00;890,00
3/11/2023;875,00;925,00
2/11/2023;875,00;925,00
1/11/2023;865,00;915,00
31/10/2023;870,00;920,00
30/10/2023;920,00;970,00
27/10/2023;940,00;990,00
26/10/2023;930,00;980,00
25/10/2023;950,00;1000,00
24/10/2023;1050,00;1100,00
23/10/2023;1050,00;1100,00
20/10/2023;880,00;900,00
19/10/2023;880,00;900,00
18/10/2023;885,00;905,00
17/10/2023;965,00;985,00
12/10/2023;960,00;980,00
11/10/2023;990,00;1010,00
10/10/2023;990,00;1010,00
9/10/2023;935,00;945,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
6/10/2023;870,00;880,00
5/10/2023;833,00;843,00
3/10/2023;800,00;810,00
2/10/2023;790,00;800,00
29/9/2023;790,00;800,00
28/9/2023;780,00;790,00
27/9/2023;763,00;773,00
26/9/2023;748,00;758,00
25/9/2023;735,00;745,00
22/9/2023;735,00;745,00
21/9/2023;735,00;745,00
20/9/2023;725,00;735,00
19/9/2023;730,00;740,00
18/9/2023;728,00;738,00
15/9/2023;720,00;730,00
14/9/2023;712,00;722,00
13/9/2023;725,00;735,00
12/9/2023;720,00;730,00
11/9/2023;707,00;717,00
8/9/2023;700,00;710,00
7/9/2023;710,00;720,00
6/9/2023;710,00;720,00
5/9/2023;715,00;725,00
4/9/2023;720,00;730,00
1/9/2023;720,00;730,00
1/9/2023;715,00;725,00
1/9/2023;725,00;735,00
1/9/2023;725,00;735,00
31/8/2023;725,00;735,00
30/8/2023;730,00;740,00
29/8/2023;740,00;750,00
28/8/2023;728,00;738,00
25/8/2023;720,00;730,00
24/8/2023;715,00;725,00
23/8/2023;725,00;735,00
22/8/2023;717,00;727,00
18/8/2023;710,00;720,00
17/8/2023;750,00;760,00
16/8/2023;770,00;780,00
15/8/2023;720,00;730,00
14/8/2023;665,00;685,00
11/8/2023;595,00;605,00
10/8/2023;597,00;602,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
9/8/2023;595,00;600,00
7/8/2023;591,00;596,00
4/8/2023;569,00;574,00
3/8/2023;565,00;570,00
2/8/2023;555,00;560,00
1/8/2023;555,00;560,00
31/7/2023;545,00;550,00
28/7/2023;546,00;551,00
27/7/2023;548,00;553,00
26/7/2023;541,00;546,00
25/7/2023;531,00;536,00
24/7/2023;547,00;552,00
21/7/2023;524,00;529,00
20/7/2023;520,00;525,00
19/7/2023;520,00;525,00
18/7/2023;515,00;520,00
17/7/2023;515,00;520,00
14/7/2023;518,00;522,00
13/7/2023;507,00;512,00
12/7/2023;498,00;503,00
11/7/2023;493,00;498,00
10/7/2023;490,00;495,00
7/7/2023;487,00;492,00
6/7/2023;486,00;491,00
5/7/2023;487,00;492,00
4/7/2023;488,00;493,00
3/7/2023;490,00;495,00
30/6/2023;489,00;494,00
30/6/2023;489,00;494,00
30/6/2023;488,00;493,00
29/6/2023;489,00;494,00
28/6/2023;491,00;496,00
27/6/2023;491,00;496,00
26/6/2023;488,00;493,00
23/6/2023;490,00;495,00
22/6/2023;488,00;493,00
21/6/2023;487,00;492,00
16/6/2023;487,00;492,00
15/6/2023;482,00;487,00
14/6/2023;491,00;496,00
13/6/2023;484,00;489,00
12/6/2023;479,00;484,00
9/6/2023;478,00;483,00
8/6/2023;479,00;484,00
7/6/2023;479,00;484,00
6/6/2023;480,00;485,00
5/6/2023;481,00;486,00
5/6/2023;485,00;490,00
2/6/2023;485,00;490,00
1/6/2023;485,00;490,00
31/5/2023;485,00;490,00
31/5/2023;488,00;493,00
30/5/2023;487,00;492,00
29/5/2023;488,00;493,00
24/5/2023;487,00;492,00
23/5/2023;485,00;490,00
22/5/2023;481,00;486,00
19/5/2023;483,00;488,00
18/5/2023;482,00;487,00
17/5/2023;483,00;488,00
16/5/2023;478,00;483,00
15/5/2023;469,00;474,00
12/5/2023;470,00;475,00
11/5/2023;467,00;472,00
10/5/2023;466,00;471,00
9/5/2023;465,00;470,00
8/5/2023;464,00;469,00
5/5/2023;463,00;468,00
4/5/2023;464,00;469,00
3/5/2023;467,00;472,00
3/5/2023;469,00;474,00
2/5/2023;464,00;469,00
27/4/2023;462,00;467,00
26/4/2023;469,00;474,00
25/4/2023;490,00;495,00
24/4/2023;457,00;462,00
21/4/2023;437,00;442,00
20/4/2023;427,00;432,00
19/4/2023;418,00;423,00
18/4/2023;413,00;418,00
17/4/2023;403,00;408,00
14/4/2023;396,00;400,00
13/4/2023;394,00;398,00
12/4/2023;390,00;394,00
11/4/2023;387,00;391,00
10/4/2023;388,00;392,00
5/4/2023;388,00;392,00
4/4/2023;388,00;392,00
3/4/2023;391,00;395,00
31/3/2023;388,00;393,00
30/3/2023;389,00;393,00
29/3/2023;393,00;397,00
28/3/2023;386,00;390,00
28/3/2023;386,00;390,00
27/3/2023;385,00;389,00
23/3/2023;387,00;391,00
22/3/2023;390,00;394,00
21/3/2023;382,00;386,00
20/3/2023;379,00;383,00
17/3/2023;379,00;383,00
16/3/2023;375,00;379,00
15/3/2023;373,00;377,00
14/3/2023;373,00;377,00
13/3/2023;369,00;373,00
10/3/2023;369,00;373,00
9/3/2023;374,00;378,00
8/3/2023;367,00;371,00
7/3/2023;368,00;372,00
6/3/2023;371,00;375,00
3/3/2023;373,00;377,00
2/3/2023;371,00;375,00
1/3/2023;371,00;375,00
28/2/2023;373,00;377,00
27/2/2023;375,00;379,00
24/2/2023;375,00;379,00
23/2/2023;373,00;377,00
22/2/2023;373,00;377,00
17/2/2023;373,00;377,00
16/2/2023;374,00;378,00
15/2/2023;375,00;379,00
14/2/2023;375,00;379,00
13/2/2023;373,00;377,00
10/2/2023;375,00;379,00
9/2/2023;377,00;381,00
7/2/2023;373,00;377,00
6/2/2023;369,00;373,00
3/2/2023;374,00;378,00
2/2/2023;373,00;377,00
1/2/2023;377,00;381,00
31/1/2023;379,00;383,00
30/1/2023;382,00;386,00
27/1/2023;381,00;385,00
26/1/2023;379,00;383,00
25/1/2023;377,00;381,00
24/1/2023;372,00;376,00
23/1/2023;372,00;376,00
20/1/2023;370,00;374,00
19/1/2023;373,00;377,00
18/1/2023;374,00;378,00
17/1/2023;366,00;370,00
16/1/2023;365,00;369,00
13/1/2023;365,00;369,00
12/1/2023;357,00;361,00
11/1/2023;355,00;359,00
10/1/2023;353,00;357,00
9/1/2023;351,00;355,00
6/1/2023;350,00;354,00
5/1/2023;349,00;353,00
4/1/2023;350,00;354,00
3/1/2023;350,00;354,00
2/1/2023;342,00;346,00
30/12/2022;342,00;346,00
29/12/2022;346,00;350,00
28/12/2022;353,00;357,00
27/12/2022;352,00;356,00
26/12/2022;342,00;346,00
23/12/2022;336,00;340,00
22/12/2022;326,00;330,00
21/12/2022;321,00;325,00
20/12/2022;322,00;326,00
19/12/2022;321,00;325,00
16/12/2022;317,00;321,00
15/12/2022;316,00;320,00
14/12/2022;316,00;320,00
13/12/2022;311,00;315,00
12/12/2022;308,00;312,00
7/12/2022;312,00;316,00
6/12/2022;311,00;315,00
5/12/2022;308,00;312,00
2/12/2022;308,00;312,00
1/12/2022;309,00;313,00
30/11/2022;310,00;314,00
29/11/2022;311,00;315,00
28/11/2022;314,00;318,00
25/11/2022;316,00;320,00
24/11/2022;315,00;319,00
23/11/2022;308,00;312,00
22/11/2022;304,00;308,00
18/11/2022;302,00;306,00
18/11/2022;303,00;307,00
18/11/2022;303,00;307,00
17/11/2022;303,00;307,00
16/11/2022;304,00;308,00
15/11/2022;298,00;302,00
14/11/2022;290,00;294,00
11/11/2022;289,00;293,00
10/11/2022;288,00;292,00
9/11/2022;288,00;292,00
8/11/2022;287,00;291,00
7/11/2022;286,00;290,00
4/11/2022;285,00;289,00
3/11/2022;283,00;287,00
2/11/2022;287,00;291,00
1/11/2022;286,00;290,00
31/10/2022;286,00;290,00
28/10/2022;288,00;292,00
27/10/2022;287,00;291,00
26/10/2022;288,00;292,00
25/10/2022;289,00;293,00
24/10/2022;287,00;291,00
21/10/2022;287,00;291,00
20/10/2022;287,00;291,00
19/10/2022;288,00;292,00
18/10/2022;286,00;290,00
17/10/2022;283,00;287,00
14/10/2022;286,00;290,00
13/10/2022;287,00;291,00
12/10/2022;285,00;289,00
11/10/2022;276,00;280,00
6/10/2022;273,00;277,00
5/10/2022;278,00;282,00
4/10/2022;278,00;282,00
3/10/2022;280,00;284,00
30/9/2022;284,00;288,00
29/9/2022;284,00;288,00
28/9/2022;286,00;290,00
27/9/2022;286,00;290,00
26/9/2022;282,00;286,00
23/9/2022;283,00;287,00
22/9/2022;281,00;285,00
22/9/2022;283,00;287,00
21/9/2022;283,00;287,00
20/9/2022;283,00;287,00
19/9/2022;273,00;277,00
16/9/2022;273,00;277,00
15/9/2022;272,00;276,00
14/9/2022;273,00;277,00
13/9/2022;269,00;273,00
12/9/2022;268,00;272,00
9/9/2022;270,00;274,00
8/9/2022;276,00;280,00
7/9/2022;280,00;284,00
6/9/2022;272,00;276,00
5/9/2022;266,00;270,00
2/9/2022;280,00;285,00
1/9/2022;280,00;285,00
31/8/2022;285,00;290,00
30/8/2022;286,00;291,00
29/8/2022;287,00;292,00
26/8/2022;288,00;292,00
25/8/2022;288,00;293,00
24/8/2022;290,00;295,00
23/8/2022;292,00;297,00
22/8/2022;287,00;292,00
19/8/2022;290,00;295,00
18/8/2022;288,00;293,00
17/8/2022;287,00;292,00
16/8/2022;286,00;291,00
12/8/2022;285,00;295,00
11/8/2022;287,00;297,00
10/8/2022;285,00;295,00
9/8/2022;283,00;293,00
8/8/2022;282,00;292,00
5/8/2022;283,00;293,00
4/8/2022;281,00;291,00
3/8/2022;288,00;298,00
2/8/2022;281,00;291,00
1/8/2022;272,00;282,00
29/7/2022;286,00;296,00
28/7/2022;304,00;314,00
27/7/2022;316,00;326,00
26/7/2022;313,00;323,00
25/7/2022;312,00;322,00
22/7/2022;328,00;338,00
21/7/2022;327,00;337,00
20/7/2022;307,00;317,00
19/7/2022;291,00;301,00
18/7/2022;281,00;291,00
15/7/2022;283,00;293,00
14/7/2022;279,00;289,00
13/7/2022;273,00;283,00
12/7/2022;262,00;272,00
11/7/2022;258,00;268,00
8/7/2022;263,00;273,00
7/7/2022;247,00;257,00
6/7/2022;245,00;255,00
5/7/2022;242,00;252,00
4/7/2022;250,00;260,00
1/7/2022;235,00;239,00
30/6/2022;234,00;238,00
29/6/2022;235,00;239,00
28/6/2022;235,00;239,00
27/6/2022;228,00;232,00
24/6/2022;222,00;226,00
23/6/2022;220,00;224,00
22/6/2022;220,00;224,00
21/6/2022;216,00;220,00
16/6/2022;212,00;216,00
15/6/2022;213,00;217,00
14/6/2022;220,00;224,00
13/6/2022;212,00;216,00
10/6/2022;206,00;210,00
9/6/2022;204,00;208,00
8/6/2022;204,00;208,00
7/6/2022;202,00;206,00
6/6/2022;201,00;205,00
3/6/2022;201,00;205,00
2/6/2022;202,00;206,00
1/6/2022;202,00;206,00
31/5/2022;201,00;206,00
30/5/2022;202,50;206,50
27/5/2022;202,50;206,50
26/5/2022;203,00;207,00
24/5/2022;204,00;208,00
23/5/2022;202,50;206,50
20/5/2022;201,00;204,00
19/5/2022;202,00;206,00
17/5/2022;204,00;208,00
16/5/2022;201,00;205,00
13/5/2022;199,50;203,50
12/5/2022;199,50;203,50
11/5/2022;201,00;205,00
10/5/2022;198,00;202,00
9/5/2022;197,50;201,50
6/5/2022;197,00;201,00
5/5/2022;197,50;201,50
4/5/2022;197,00;201,00
3/5/2022;199,50;203,50
2/5/2022;197,00;201,00
29/4/2022;196,50;200,50
28/4/2022;200,00;204,00
27/4/2022;202,50;206,50
26/4/2022;208,50;212,50
25/4/2022;201,50;205,50
22/4/2022;199,00;203,00
21/4/2022;198,00;202,00
20/4/2022;195,50;199,50
19/4/2022;194,00;198,00
18/4/2022;191,00;195,00
13/4/2022;191,00;195,00
12/4/2022;191,00;195,00
11/4/2022;191,00;195,00
8/4/2022;192,50;196,50
7/4/2022;192,00;196,00
6/4/2022;192,00;196,00
5/4/2022;192,00;196,00
4/4/2022;195,00;199,00
1/4/2022;196,00;200,00
31/3/2022;196,00;200,00
30/3/2022;197,00;201,00
29/3/2022;196,00;200,00
28/3/2022;196,00;200,00
25/3/2022;198,00;202,00
23/3/2022;197,00;201,00
22/3/2022;197,00;201,00
21/3/2022;198,00;202,00
18/3/2022;198,50;202,50
17/3/2022;198,00;202,00
16/3/2022;198,00;202,00
15/3/2022;196,00;200,00
14/3/2022;196,00;200,00
11/3/2022;198,00;202,00
10/3/2022;199,00;203,00
9/3/2022;200,50;204,50
8/3/2022;198,00;202,00
7/3/2022;197,00;201,00
7/3/2022;197,00;201,00
7/3/2022;197,00;201,00
7/3/2022;197,00;201,00
4/3/2022;197,00;201,00
3/3/2022;200,00;204,00
2/3/2022;202,00;206,00
25/2/2022;207,00;211,00
24/2/2022;206,50;210,50
23/2/2022;206,00;210,00
22/2/2022;206,00;210,00
21/2/2022;207,50;211,50
18/2/2022;207,00;211,00
17/2/2022;210,00;214,00
16/2/2022;211,00;215,00
15/2/2022;211,00;215,00
14/2/2022;211,00;215,00
11/2/2022;210,50;215,50
10/2/2022;211,50;215,50
9/2/2022;213,00;217,00
8/2/2022;211,00;215,00
7/2/2022;210,00;214,00
4/2/2022;210,00;214,00
3/2/2022;212,00;216,00
2/2/2022;212,50;216,50
1/2/2022;210,00;214,00
31/1/2022;209,00;213,00
28/1/2022;208,50;212,50
27/1/2022;218,50;222,50
26/1/2022;217,00;221,00
25/1/2022;215,50;219,50
24/1/2022;215,00;219,00
21/1/2022;215,00;219,00
20/1/2022;210,00;214,00
19/1/2022;209,00;213,00
18/1/2022;207,00;211,00
17/1/2022;205,00;209,00
14/1/2022;205,50;209,50
13/1/2022;205,50;209,50
12/1/2022;204,50;208,50
11/1/2022;205,00;209,00
10/1/2022;202,00;206,00
7/1/2022;204,00;208,00
6/1/2022;204,50;208,50
5/1/2022;203,50;207,50
4/1/2022;202,50;206,50
3/1/2022;202,00;206,00
30/12/2021;204,00;208,00
29/12/2021;205,00;209,00
28/12/2021;202,00;206,00
27/12/2021;199,50;203,50
23/12/2021;200,00;204,00
22/12/2021;196,50;200,50
21/12/2021;195,00;199,00
20/12/2021;196,00;200,00
17/12/2021;196,00;200,00
16/12/2021;194,50;198,50
15/12/2021;194,50;198,50
14/12/2021;192,50;196,50
13/12/2021;191,50;195,50
10/12/2021;192,50;196,50
9/12/2021;192,00;196,00
7/12/2021;194,00;198,00
6/12/2021;195,00;199,00
3/12/2021;196,50;200,50
2/12/2021;196,50;200,50
1/12/2021;196,50;200,50
30/11/2021;197,50;201,50
29/11/2021;197,00;201,00
26/11/2021;197,00;201,00
25/11/2021;197,00;201,00
24/11/2021;196,50;200,50
23/11/2021;197,00;201,00
19/11/2021;197,50;201,50
18/11/2021;197,00;201,00
17/11/2021;197,50;201,50
16/11/2021;196,50;200,50
15/11/2021;195,50;199,50
12/11/2021;196,00;200,00
11/11/2021;202,50;206,50
10/11/2021;201,00;205,00
9/11/2021;195,50;199,50
8/11/2021;195,00;199,00
5/11/2021;195,00;199,00
4/11/2021;195,00;199,00
3/11/2021;195,00;199,00
2/11/2021;193,50;197,50
1/11/2021;192,50;196,50
29/10/2021;193,50;197,50
28/10/2021;194,00;198,00
27/10/2021;193,00;197,00
26/10/2021;192,00;196,00
25/10/2021;190,00;194,00
22/10/2021;191,00;195,00
21/10/2021;187,00;191,00
20/10/2021;184,00;188,00
19/10/2021;183,00;187,00
18/10/2021;181,50;185,50
